[0.84 0.03 0.71 0.41 0.66 0.64 0.93 0.63 0.01 0.13 0.62 0.54 0.53 0.64 0.62 0.51 0.71 0.45 0.42 0.54 0.72 0.49 0.34 0.45 0.49 0.76 0.03 0.57 0.59 0.76 0.68 0.90 0.37 0.89 0.39 0.41 0.32 1.00 0.95 0.92 0.38 0.76 0.64 0.78 0.91 0.64 0.17 0.94 0.92 0.14 0.92 0.35 0.25 0.15 0.53 0.11 0.43 0.56 0.19 0.01 0.95 0.03 0.41 0.86 0.06 0.90 0.18 0.52 0.28 0.33 0.77 0.67 0.12 0.34 0.27 0.19 0.84 0.93 0.12 0.31 0.90 0.26 0.89 0.78 0.15 0.14 0.17 0.59 0.35 0.18 0.59 ]
[0.74 0.71 0.90 0.56 0.87 0.85 0.89 0.34 0.42 0.40 0.87 0.88 0.89 0.73 0.11 0.90 0.46 0.80 0.61 0.55 0.98 0.61 0.33 0.66 0.00 0.14 0.70 0.71 0.31 0.90 0.90 0.35 0.53 0.03 0.17 0.33 0.19 0.95 1.00 0.46 0.45 0.16 0.18 0.11 0.31 0.94 0.09 0.63 0.05 0.54 0.54 0.25 0.54 0.78 0.69 0.57 0.72 0.16 0.18 0.00 0.83 0.10 0.72 0.90 0.70 0.35 0.11 0.19 0.35 0.44 0.59 0.01 0.88 0.64 0.11 0.45 0.22 0.21 0.52 0.19 0.28 0.48 0.41 0.56 0.41 0.26 0.10 0.82 0.10 1.00 0.50 ]
[0.45 0.35 0.02 0.02 0.10 0.58 0.24 0.87 0.67 0.07 0.78 0.34 0.16 0.09 0.92 0.60 0.56 0.22 0.66 0.44 0.34 0.59 0.91 0.62 0.75 0.47 0.85 0.94 0.70 0.83 0.67 0.54 0.63 0.42 0.46 0.56 0.03 0.92 0.46 1.00 0.00 0.18 0.76 0.78 0.08 0.00 0.07 0.39 0.38 0.23 0.60 0.77 0.67 0.45 0.77 0.84 0.80 0.74 0.54 0.62 0.96 0.28 0.63 0.17 0.95 0.51 0.55 0.15 0.30 0.63 0.50 0.03 0.13 0.83 0.08 0.54 0.97 0.59 0.05 0.72 0.65 0.21 0.07 0.68 0.05 0.27 0.26 0.74 0.83 0.21 0.71 ]
[0.91 0.54 0.09 0.40 0.04 0.35 0.58 0.89 0.72 0.03 0.41 0.94 0.72 0.39 0.04 0.78 0.16 0.79 0.72 0.65 0.64 0.98 0.24 0.62 0.19 0.51 0.57 0.15 0.72 0.05 0.12 0.79 0.87 0.10 0.00 0.79 0.81 0.38 0.45 0.00 1.00 0.71 0.46 0.36 0.90 0.50 0.37 0.19 0.94 0.95 0.49 0.52 0.82 0.79 0.84 0.15 0.47 0.80 0.11 0.12 0.86 0.15 0.65 0.43 0.84 0.16 0.09 0.66 0.58 0.67 0.59 0.27 0.19 0.89 0.72 0.49 0.12 0.77 0.52 0.26 0.19 0.58 0.75 0.74 0.03 0.08 0.14 0.78 0.91 0.39 0.91 ]
[0.91 0.22 0.70 0.69 0.29 0.19 0.73 0.54 0.60 0.33 0.39 0.08 0.60 0.50 0.16 0.35 0.00 0.59 0.00 0.90 0.77 0.76 0.86 0.37 0.69 0.65 0.30 0.29 0.90 0.17 0.27 0.59 0.89 0.10 0.36 0.81 0.61 0.76 0.16 0.18 0.71 1.00 0.59 0.62 0.24 0.57 0.09 0.62 0.64 0.90 0.77 0.52 0.30 0.56 0.23 0.46 0.58 0.47 0.09 0.78 0.64 0.82 0.24 0.16 0.51 0.05 0.60 0.33 0.71 0.91 0.93 0.22 0.23 0.84 0.59 0.80 0.95 1.00 0.95 0.67 0.13 0.21 0.86 0.37 0.19 0.95 0.89 0.99 0.79 0.04 0.31 ]
[0.45 0.77 0.81 0.27 0.60 0.02 0.29 0.98 0.90 0.35 0.72 0.91 0.54 0.99 0.51 0.56 0.20 0.67 0.78 0.82 0.03 0.63 0.15 0.16 0.53 0.60 0.51 0.86 0.08 0.03 0.33 0.51 0.96 0.85 0.49 0.70 0.88 0.64 0.18 0.76 0.46 0.59 1.00 0.19 0.48 0.57 0.58 0.08 0.15 0.43 0.90 0.39 0.20 0.33 0.06 0.89 0.71 0.11 0.79 0.24 0.30 0.40 0.78 0.18 0.23 0.29 0.23 0.26 0.46 0.05 0.82 0.68 0.56 0.53 0.23 0.32 0.90 0.07 0.42 0.17 0.01 0.42 0.19 0.63 0.11 0.88 0.52 0.49 0.79 0.28 0.99 ]
[0.05 0.67 0.55 0.09 0.35 0.26 0.89 0.32 0.66 0.31 0.42 0.48 0.81 0.23 0.84 0.06 0.12 0.90 0.61 0.69 0.54 0.12 0.81 0.54 0.36 0.52 0.86 0.51 0.74 0.67 0.23 0.92 0.48 0.10 0.76 0.83 0.69 0.78 0.11 0.78 0.36 0.62 0.19 1.00 0.43 0.84 0.69 0.84 0.54 0.95 0.33 0.72 0.75 0.99 0.84 1.00 0.95 0.00 0.36 0.93 0.76 0.93 0.45 0.34 0.57 0.04 0.08 0.98 0.28 0.09 0.39 0.03 0.65 0.24 0.85 0.49 0.53 0.24 0.76 0.89 0.78 0.01 0.04 0.62 0.73 0.87 0.14 0.26 0.61 0.46 0.49 ]
[0.58 0.35 0.90 0.89 0.26 0.80 0.88 0.80 0.25 0.16 0.79 0.22 0.97 0.08 0.41 0.99 0.17 0.60 0.63 0.98 0.39 0.63 0.44 0.11 0.26 0.18 0.69 0.67 0.48 0.24 0.57 0.81 0.31 0.06 0.39 0.93 0.69 0.91 0.31 0.08 0.90 0.24 0.48 0.43 1.00 0.63 0.06 0.33 0.58 0.12 0.35 0.27 0.89 0.08 0.85 0.34 0.90 0.86 0.77 0.68 0.73 0.35 0.47 0.45 0.65 0.02 0.15 0.54 0.05 0.48 1.00 0.08 0.59 0.43 0.73 0.80 0.49 0.53 0.92 0.51 0.46 0.15 0.41 0.74 0.38 0.98 0.59 0.15 0.52 0.17 0.63 ]
[0.56 0.27 0.34 0.51 0.41 0.63 0.49 0.25 0.69 0.47 0.46 0.87 0.63 0.19 0.77 0.30 0.19 0.88 0.27 0.01 0.35 1.00 0.05 0.81 0.37 0.25 0.43 0.65 0.11 0.14 0.07 0.82 0.35 0.15 0.32 0.50 0.86 0.64 0.94 0.00 0.50 0.57 0.57 0.84 0.63 1.00 0.33 0.74 0.83 0.21 0.57 0.13 0.33 0.65 0.62 0.96 0.84 0.03 0.45 0.88 0.37 0.65 0.18 0.96 0.39 0.82 0.03 0.51 0.22 0.08 0.85 0.08 0.25 0.85 0.65 0.29 0.87 0.07 0.73 0.54 0.14 0.48 0.49 0.62 0.42 0.70 0.09 0.41 0.90 0.70 0.84 ]
[0.06 0.99 0.13 0.95 0.58 0.93 0.24 0.30 0.84 0.57 0.08 0.65 0.90 0.47 0.70 0.22 0.12 0.73 0.67 0.19 0.15 0.35 0.37 0.94 0.76 0.87 0.11 0.03 0.66 0.19 0.76 0.02 0.76 0.89 0.51 0.88 0.96 0.17 0.09 0.07 0.37 0.09 0.58 0.69 0.06 0.33 1.00 0.94 0.13 0.16 0.77 0.62 0.56 0.30 0.96 0.93 0.69 0.27 0.81 0.23 0.78 0.11 0.76 0.36 0.81 0.05 0.76 0.74 0.41 0.97 0.97 0.81 0.75 0.69 0.02 0.62 0.23 0.61 0.53 0.06 0.33 0.61 0.01 0.57 0.21 0.39 0.08 0.01 0.20 1.00 0.63 ]
[0.22 0.56 0.99 0.53 0.63 0.58 0.78 0.70 0.09 0.63 0.74 0.22 0.25 0.38 0.91 0.23 0.30 0.97 0.83 0.84 0.31 0.82 0.77 0.59 0.06 0.14 0.69 0.67 0.81 0.35 0.60 0.24 0.35 0.77 0.11 0.35 0.05 0.94 0.63 0.39 0.19 0.62 0.08 0.84 0.33 0.74 0.94 1.00 0.15 0.93 0.17 0.07 0.07 0.92 0.97 0.02 0.65 0.98 0.17 0.95 0.99 0.35 0.35 0.37 0.70 0.92 0.48 0.38 0.69 0.02 0.10 0.40 0.73 0.99 0.23 0.12 0.02 0.11 0.88 0.76 0.02 0.15 0.39 0.08 0.28 0.19 0.03 0.84 0.33 0.16 0.90 ]
[0.62 0.74 0.09 0.30 0.29 0.05 0.61 0.49 0.06 0.52 0.00 0.95 0.98 0.02 0.78 0.50 0.23 0.30 0.42 0.15 0.02 0.91 0.36 0.34 0.67 0.91 0.17 0.31 0.98 0.23 0.31 0.69 0.73 0.35 0.48 0.89 0.42 0.92 0.05 0.38 0.94 0.64 0.15 0.54 0.58 0.83 0.13 0.15 1.00 0.91 0.88 0.55 0.64 0.66 0.17 0.61 0.12 0.61 0.49 0.65 0.69 0.73 0.88 0.64 0.15 0.05 0.59 0.31 0.32 0.45 0.42 0.41 0.08 0.90 0.81 0.69 0.25 0.09 0.82 0.68 0.01 0.93 0.92 0.07 0.92 0.80 0.20 0.94 0.51 0.71 0.72 ]
[0.91 0.87 0.17 0.27 0.85 0.83 0.58 0.11 0.90 0.98 0.93 0.19 0.90 0.23 0.87 0.49 0.99 0.80 0.19 0.80 0.72 0.04 0.14 0.95 1.00 0.37 0.14 0.48 0.18 0.61 0.85 0.68 0.57 0.11 0.52 0.17 0.94 0.14 0.54 0.23 0.95 0.90 0.43 0.95 0.12 0.21 0.16 0.93 0.91 1.00 0.06 0.55 0.33 0.95 0.32 0.42 0.44 0.61 0.54 0.95 0.93 0.53 0.82 0.46 0.21 0.52 0.65 0.87 0.72 0.06 0.76 0.05 0.76 0.84 0.01 0.62 0.28 0.45 0.15 0.81 0.93 0.35 0.01 0.52 0.88 0.74 0.29 0.26 0.66 0.18 0.77 ]
[0.91 0.91 0.54 0.52 0.09 0.62 0.95 0.84 0.96 0.97 0.69 0.11 0.89 0.44 0.28 0.11 0.91 0.94 0.49 0.18 0.61 0.25 0.60 0.77 0.24 0.34 0.87 0.26 0.72 0.79 0.78 0.07 0.20 0.58 0.92 0.20 0.70 0.92 0.54 0.60 0.49 0.77 0.90 0.33 0.35 0.57 0.77 0.17 0.88 0.06 1.00 0.38 0.07 0.12 0.91 0.68 0.72 0.08 0.69 0.03 0.20 0.29 0.26 0.69 0.62 0.94 0.95 0.99 0.87 0.01 0.37 0.77 0.49 0.14 0.95 0.54 0.74 0.60 0.47 0.47 0.65 0.35 0.27 0.95 0.72 0.39 0.61 0.49 0.62 0.67 0.56 ]
[0.13 0.11 0.11 0.52 0.17 0.65 0.64 0.47 0.15 0.60 0.92 0.79 0.31 0.68 0.81 0.51 0.13 0.21 0.25 0.63 0.81 0.70 0.85 0.93 0.86 0.59 0.16 0.70 0.45 0.76 0.00 0.65 0.52 0.99 0.91 0.90 0.30 0.35 0.25 0.77 0.52 0.52 0.39 0.72 0.27 0.13 0.62 0.07 0.55 0.55 0.38 1.00 0.31 0.19 0.14 0.63 0.09 0.02 0.50 0.46 0.95 0.74 0.31 0.26 0.74 0.95 0.37 0.80 0.99 0.21 0.89 0.99 0.10 0.71 0.21 0.98 0.09 0.34 0.97 0.30 0.36 0.51 0.68 0.67 0.96 0.04 0.13 0.46 0.80 0.14 0.84 ]
[0.80 0.43 0.59 0.05 0.11 0.98 1.00 0.38 0.72 0.42 0.31 0.42 0.68 0.43 0.67 0.05 0.95 0.77 0.86 0.86 0.80 0.00 0.96 0.51 0.79 0.05 0.37 0.81 0.08 0.22 0.17 0.84 0.99 0.69 0.50 0.66 0.28 0.25 0.54 0.67 0.82 0.30 0.20 0.75 0.89 0.33 0.56 0.07 0.64 0.33 0.07 0.31 1.00 0.85 0.77 0.26 0.09 0.71 0.17 0.26 0.37 0.99 0.17 0.80 0.65 0.88 0.27 0.70 0.89 0.81 0.87 0.48 0.47 0.44 0.86 0.42 0.85 0.65 0.58 0.12 0.15 0.99 0.81 0.86 0.00 0.74 0.41 1.00 0.23 0.35 0.18 ]
[0.78 0.83 0.46 0.60 0.15 0.40 0.49 0.32 0.61 0.75 0.61 0.45 0.52 0.87 0.15 0.64 0.39 0.02 0.10 0.99 0.29 0.95 0.19 0.94 0.84 0.50 0.39 0.90 0.93 0.09 0.96 0.07 0.54 0.59 0.42 0.21 0.67 0.15 0.78 0.45 0.79 0.56 0.33 0.99 0.08 0.65 0.30 0.92 0.66 0.95 0.12 0.19 0.85 1.00 0.82 0.16 0.16 0.77 0.63 0.31 0.15 0.91 0.52 0.66 0.51 0.82 0.68 0.09 0.23 0.31 0.02 0.00 0.04 0.65 0.55 0.96 0.81 0.25 0.91 0.76 0.11 0.92 0.52 0.68 0.66 0.53 0.44 0.90 0.57 0.05 0.75 ]
[0.72 0.41 0.03 0.35 0.68 0.56 0.45 0.93 0.45 0.23 0.71 0.80 0.44 0.41 0.44 0.09 0.27 0.20 0.79 0.96 0.26 0.64 0.78 0.55 0.01 0.99 0.23 0.36 0.17 0.81 0.76 0.89 0.21 0.42 0.42 0.80 0.07 0.53 0.69 0.77 0.84 0.23 0.06 0.84 0.85 0.62 0.96 0.97 0.17 0.32 0.91 0.14 0.77 0.82 1.00 0.83 0.34 0.91 0.30 0.24 0.25 0.16 0.52 0.77 0.52 0.04 0.07 0.33 0.98 0.07 0.51 0.15 0.08 0.08 0.07 0.10 0.38 0.32 0.42 0.02 0.02 0.86 0.59 0.10 0.82 0.06 0.06 0.10 0.99 0.20 0.07 ]
[0.62 0.24 0.48 0.90 0.99 0.92 0.29 0.04 0.73 0.67 0.14 0.42 0.84 0.07 0.41 0.81 0.42 0.51 0.09 0.38 0.40 0.82 0.40 0.48 0.05 0.22 0.29 0.22 0.35 0.93 0.25 0.53 0.48 0.92 0.11 0.49 0.62 0.11 0.57 0.84 0.15 0.46 0.89 1.00 0.34 0.96 0.93 0.02 0.61 0.42 0.68 0.63 0.26 0.16 0.83 1.00 0.68 0.16 0.03 0.97 0.06 0.40 0.67 0.05 0.79 0.77 0.13 0.89 0.11 0.63 0.59 0.84 0.91 0.00 0.03 0.84 0.08 0.83 0.19 0.51 0.00 0.42 0.18 0.77 0.11 0.07 0.63 0.03 0.68 0.19 0.10 ]
[0.07 0.81 0.54 0.16 0.66 0.32 0.71 0.27 0.37 0.07 0.76 0.80 0.42 0.92 0.95 0.70 0.59 0.14 0.51 0.59 0.85 0.96 0.48 0.67 0.35 0.56 0.79 0.74 0.48 0.95 0.40 0.32 0.33 0.91 0.48 0.04 0.93 0.43 0.72 0.80 0.47 0.58 0.71 0.95 0.90 0.84 0.69 0.65 0.12 0.44 0.72 0.09 0.09 0.16 0.34 0.68 1.00 0.55 0.14 0.33 0.02 0.14 0.40 0.73 0.80 0.46 0.31 0.04 0.67 0.17 0.32 0.02 0.38 0.89 0.09 0.24 0.38 0.69 0.80 0.62 0.94 0.59 0.82 0.56 0.19 0.09 0.57 0.23 0.75 0.42 0.96 ]
[0.50 0.74 0.60 0.28 0.73 0.48 0.52 0.45 0.46 0.93 0.59 0.51 0.53 0.22 0.03 0.27 0.33 0.75 0.05 0.12 0.55 0.68 0.01 0.96 0.57 0.68 0.46 0.01 0.28 0.86 0.25 0.69 0.88 0.30 0.61 0.13 0.88 0.56 0.16 0.74 0.80 0.47 0.11 0.00 0.86 0.03 0.27 0.98 0.61 0.61 0.08 0.02 0.71 0.77 0.91 0.16 0.55 1.00 0.39 0.02 0.95 0.01 0.88 0.02 0.15 0.39 0.90 0.06 0.14 0.90 0.10 0.15 0.05 0.77 0.21 0.24 0.30 0.40 0.05 0.39 0.52 0.67 0.04 0.59 0.69 0.94 0.41 0.52 0.83 0.49 0.37 ]
[0.43 0.81 0.59 0.67 0.45 0.73 0.37 0.88 0.11 0.72 0.93 0.18 0.86 0.08 0.40 0.92 0.03 0.43 0.58 0.44 0.28 0.87 0.38 0.32 0.60 0.24 0.63 0.87 0.38 0.09 0.66 0.47 0.66 0.27 0.33 0.35 0.90 0.19 0.18 0.54 0.11 0.09 0.79 0.36 0.77 0.45 0.81 0.17 0.49 0.54 0.69 0.50 0.17 0.63 0.30 0.03 0.14 0.39 1.00 0.37 0.47 0.21 0.51 0.94 0.14 0.87 0.11 0.56 0.66 0.75 0.14 0.00 0.02 0.19 0.04 0.80 0.33 0.34 0.51 0.75 0.89 0.20 0.67 0.55 0.19 0.56 0.77 0.08 0.36 0.14 0.82 ]
[0.54 0.76 0.03 0.51 0.27 0.34 1.00 0.86 0.40 0.59 0.99 0.23 0.15 0.22 0.74 0.08 0.66 0.79 0.02 0.39 0.07 0.39 0.09 0.32 0.43 0.02 0.64 0.19 0.54 0.24 0.07 0.84 0.08 0.64 0.21 0.92 0.44 0.01 0.00 0.62 0.12 0.78 0.24 0.93 0.68 0.88 0.23 0.95 0.65 0.95 0.03 0.46 0.26 0.31 0.24 0.97 0.33 0.02 0.37 1.00 0.67 0.45 0.81 0.06 0.27 0.36 0.67 0.04 0.29 0.91 0.10 0.52 0.10 0.16 0.06 0.48 0.20 0.05 0.18 0.42 0.38 0.12 0.10 0.96 0.30 0.04 0.37 0.30 0.42 0.96 0.67 ]
[0.06 0.39 0.60 0.94 0.63 0.97 0.05 0.80 0.63 0.13 0.18 0.69 0.78 0.04 0.18 0.89 0.73 0.72 0.87 0.22 0.80 0.28 0.37 0.32 0.27 0.85 0.61 0.36 0.67 0.00 1.00 0.27 0.04 0.89 0.62 0.71 0.91 0.95 0.83 0.96 0.86 0.64 0.30 0.76 0.73 0.37 0.78 0.99 0.69 0.93 0.20 0.95 0.37 0.15 0.25 0.06 0.02 0.95 0.47 0.67 1.00 0.13 0.01 0.04 0.30 0.34 0.22 0.60 0.93 0.43 0.49 0.49 0.17 0.23 0.36 0.43 0.97 0.92 0.46 0.30 0.17 0.97 0.78 0.47 0.53 0.66 0.72 0.11 0.87 0.43 0.46 ]
[0.04 0.16 0.05 0.83 0.40 0.18 0.51 0.93 0.30 0.55 0.76 0.56 0.61 0.11 0.58 0.39 0.74 0.80 0.54 0.19 0.25 0.27 0.40 0.93 0.94 0.15 0.33 0.91 0.35 0.24 0.94 0.28 0.04 0.15 0.98 0.98 0.76 0.03 0.10 0.28 0.15 0.82 0.40 0.93 0.35 0.65 0.11 0.35 0.73 0.53 0.29 0.74 0.99 0.91 0.16 0.40 0.14 0.01 0.21 0.45 0.13 1.00 0.46 0.29 0.62 0.30 1.00 0.67 0.72 0.49 0.54 0.64 0.60 0.20 0.62 0.47 0.11 0.83 0.25 0.49 0.76 0.17 0.75 0.58 0.54 0.28 0.62 0.86 0.87 0.19 0.00 ]
[0.36 0.72 0.99 0.68 0.62 0.50 0.05 0.88 0.45 0.65 0.02 0.73 0.58 0.23 0.65 0.27 0.20 0.42 0.62 0.47 0.81 0.22 0.68 0.81 0.62 0.96 0.34 0.15 0.23 0.58 0.54 0.59 0.21 0.68 0.86 0.07 0.94 0.41 0.72 0.63 0.65 0.24 0.78 0.45 0.47 0.18 0.76 0.35 0.88 0.82 0.26 0.31 0.17 0.52 0.52 0.67 0.40 0.88 0.51 0.81 0.01 0.46 1.00 0.24 0.49 0.39 0.20 0.27 0.35 0.60 0.08 0.83 0.08 0.92 0.29 0.90 0.18 0.19 0.99 0.83 0.05 0.97 0.36 0.48 0.10 0.02 0.53 0.11 0.96 0.53 0.10 ]
[0.37 0.78 0.74 0.93 0.59 0.16 0.17 0.10 0.62 0.07 0.31 0.62 0.09 0.64 0.12 0.55 0.10 0.69 0.20 0.57 0.15 0.66 0.55 0.67 0.95 0.51 0.90 0.37 0.85 0.32 0.65 0.42 0.42 0.13 0.46 0.91 0.86 0.86 0.90 0.17 0.43 0.16 0.18 0.34 0.45 0.96 0.36 0.37 0.64 0.46 0.69 0.26 0.80 0.66 0.77 0.05 0.73 0.02 0.94 0.06 0.04 0.29 0.24 1.00 0.97 0.67 0.03 0.65 0.42 0.92 0.33 0.31 0.93 0.37 0.70 0.25 0.50 0.37 0.82 0.66 0.71 0.43 0.33 0.52 0.04 0.77 0.46 0.27 0.89 0.62 0.80 ]
[0.81 0.47 0.34 0.29 0.29 0.94 0.82 0.96 0.06 0.25 0.72 0.84 0.64 0.53 0.49 0.57 0.44 0.80 0.15 0.62 0.28 0.16 0.31 0.01 0.54 0.87 0.57 0.09 0.59 0.10 0.90 0.65 0.26 0.45 0.40 0.17 0.47 0.06 0.70 0.95 0.84 0.51 0.23 0.57 0.65 0.39 0.81 0.70 0.15 0.21 0.62 0.74 0.65 0.51 0.52 0.79 0.80 0.15 0.14 0.27 0.30 0.62 0.49 0.97 1.00 0.49 0.15 0.31 0.77 0.31 0.23 0.94 0.91 0.48 0.47 0.23 0.15 0.68 0.34 0.36 0.05 0.73 0.59 0.34 0.49 0.63 0.36 0.47 0.72 0.66 0.69 ]
[0.17 0.17 0.75 0.75 0.18 0.52 0.49 0.44 0.10 0.96 0.54 0.63 0.18 0.94 0.69 0.14 0.04 0.91 0.03 0.08 0.10 0.95 0.19 0.96 0.25 0.79 0.46 0.92 0.26 0.23 0.95 0.77 0.60 0.03 0.21 0.36 0.42 0.90 0.35 0.51 0.16 0.05 0.29 0.04 0.02 0.82 0.05 0.92 0.05 0.52 0.94 0.95 0.88 0.82 0.04 0.77 0.46 0.39 0.87 0.36 0.34 0.30 0.39 0.67 0.49 1.00 0.84 0.83 0.78 0.98 0.87 0.77 0.82 0.44 0.60 0.70 0.38 0.28 0.09 0.66 0.88 0.14 0.73 0.32 0.31 0.83 0.95 0.90 0.37 0.60 0.19 ]
[0.31 0.57 0.70 0.54 0.58 0.02 0.26 0.66 0.01 0.78 0.67 0.94 0.13 0.37 0.22 0.32 0.84 0.91 0.56 0.90 0.04 0.72 0.99 0.19 0.07 0.59 0.62 0.25 0.49 0.93 0.48 0.91 0.28 0.18 0.82 0.51 0.35 0.18 0.11 0.55 0.09 0.60 0.23 0.08 0.15 0.03 0.76 0.48 0.59 0.65 0.95 0.37 0.27 0.68 0.07 0.13 0.31 0.90 0.11 0.67 0.22 1.00 0.20 0.03 0.15 0.84 1.00 0.93 0.02 0.44 0.18 0.94 0.19 0.27 0.37 0.48 0.66 0.03 0.69 0.80 0.51 0.15 0.18 0.24 0.61 0.79 0.87 0.90 0.06 0.99 0.32 ]
[0.05 0.56 0.28 1.00 0.69 0.61 0.58 0.15 0.88 0.60 0.15 0.52 0.06 0.52 0.46 0.78 0.19 0.04 0.31 0.89 0.45 0.45 0.82 0.56 0.31 0.12 0.42 0.37 0.30 0.58 0.67 0.95 0.95 0.54 0.24 0.16 0.39 0.52 0.19 0.15 0.66 0.33 0.26 0.98 0.54 0.51 0.74 0.38 0.31 0.87 0.99 0.80 0.70 0.09 0.33 0.89 0.04 0.06 0.56 0.04 0.60 0.67 0.27 0.65 0.31 0.83 0.93 1.00 0.91 0.64 0.73 0.62 0.11 0.16 0.57 0.80 0.83 0.77 0.30 0.30 0.59 0.41 0.75 0.75 0.55 0.68 0.07 0.41 0.84 0.70 0.93 ]
[0.66 0.20 0.18 0.70 0.16 0.34 0.58 0.01 0.51 0.35 0.65 0.15 0.79 0.17 0.28 0.28 0.19 0.27 0.14 0.11 0.98 0.23 0.29 0.34 0.24 0.63 0.63 0.67 0.01 0.77 0.66 0.19 0.12 0.54 0.50 0.76 0.67 0.28 0.35 0.30 0.58 0.71 0.46 0.28 0.05 0.22 0.41 0.69 0.32 0.72 0.87 0.99 0.89 0.23 0.98 0.11 0.67 0.14 0.66 0.29 0.93 0.72 0.35 0.42 0.77 0.78 0.02 0.91 1.00 0.73 0.57 0.62 0.66 0.06 0.29 0.75 0.14 0.87 0.45 0.69 0.93 0.62 0.56 0.66 0.93 0.91 0.53 0.75 0.49 0.83 0.14 ]
[0.45 0.40 0.07 0.16 0.39 0.14 0.50 0.94 0.21 0.11 0.90 0.64 0.13 0.24 0.29 0.94 0.89 0.24 0.49 0.07 0.17 0.51 0.74 0.73 0.42 0.28 0.21 0.18 0.45 0.62 0.63 0.33 0.18 0.61 0.67 0.67 0.88 0.33 0.44 0.63 0.67 0.91 0.05 0.09 0.48 0.08 0.97 0.02 0.45 0.06 0.01 0.21 0.81 0.31 0.07 0.63 0.17 0.90 0.75 0.91 0.43 0.49 0.60 0.92 0.31 0.98 0.44 0.64 0.73 1.00 0.70 0.29 0.02 0.96 0.05 0.15 0.19 0.70 0.75 0.87 0.94 0.54 0.23 0.72 0.77 0.66 0.76 0.86 0.84 0.63 0.92 ]
[0.18 0.12 0.26 0.14 0.62 0.80 0.78 0.58 0.93 0.74 0.34 0.84 0.35 0.05 0.70 0.22 0.21 0.18 0.95 0.46 0.90 0.52 0.91 0.82 0.55 0.49 0.25 0.97 0.36 0.07 0.59 0.50 0.49 0.30 0.25 0.43 0.46 0.77 0.59 0.50 0.59 0.93 0.82 0.39 1.00 0.85 0.97 0.10 0.42 0.76 0.37 0.89 0.87 0.02 0.51 0.59 0.32 0.10 0.14 0.10 0.49 0.54 0.08 0.33 0.23 0.87 0.18 0.73 0.57 0.70 1.00 0.68 0.81 0.17 0.65 0.17 0.55 0.77 0.57 0.17 0.06 0.77 0.77 0.83 0.65 0.29 0.72 0.69 0.17 0.28 0.72 ]
[0.92 0.20 0.52 0.45 0.13 0.21 0.07 0.50 0.99 0.87 0.23 0.14 0.20 0.72 0.58 0.55 0.09 0.26 0.27 0.65 0.87 0.76 0.92 0.10 0.86 0.41 0.82 0.46 0.55 0.55 0.77 0.16 0.92 0.34 0.54 0.06 0.70 0.67 0.01 0.03 0.27 0.22 0.68 0.03 0.08 0.08 0.81 0.40 0.41 0.05 0.77 0.99 0.48 0.00 0.15 0.84 0.02 0.15 0.00 0.52 0.49 0.64 0.83 0.31 0.94 0.77 0.94 0.62 0.62 0.29 0.68 1.00 0.85 0.57 0.52 0.03 0.48 0.09 0.50 0.37 0.79 0.40 0.42 0.19 0.30 0.45 0.51 0.25 0.26 0.93 0.60 ]
[0.71 0.93 0.00 0.80 0.81 0.12 0.20 0.99 0.45 0.02 0.84 0.94 0.24 0.96 0.01 0.39 0.89 0.46 0.51 0.86 0.45 0.90 0.02 0.51 0.81 0.70 0.02 0.05 0.16 0.87 0.46 0.97 0.66 0.08 0.61 0.35 0.14 0.12 0.88 0.13 0.19 0.23 0.56 0.65 0.59 0.25 0.75 0.73 0.08 0.76 0.49 0.10 0.47 0.04 0.08 0.91 0.38 0.05 0.02 0.10 0.17 0.60 0.08 0.93 0.91 0.82 0.19 0.11 0.66 0.02 0.81 0.85 1.00 0.61 0.68 0.40 0.99 0.30 0.24 0.95 0.75 0.43 0.68 0.52 0.78 0.12 0.17 0.36 0.98 0.16 0.27 ]
[0.32 0.36 0.69 0.05 0.51 0.74 0.90 0.99 0.74 0.09 0.19 0.69 0.02 0.86 0.99 0.49 0.42 0.14 0.09 0.23 0.82 0.97 0.82 0.79 0.46 0.98 0.47 0.73 0.21 0.38 0.81 0.91 0.35 0.82 0.03 0.61 0.37 0.34 0.64 0.83 0.89 0.84 0.53 0.24 0.43 0.85 0.69 0.99 0.90 0.84 0.14 0.71 0.44 0.65 0.08 0.00 0.89 0.77 0.19 0.16 0.23 0.20 0.92 0.37 0.48 0.44 0.27 0.16 0.06 0.96 0.17 0.57 0.61 1.00 0.92 0.33 0.46 0.53 0.37 0.05 0.61 0.88 0.21 0.43 0.28 0.16 0.12 0.70 0.94 0.22 0.83 ]
[0.83 0.29 0.14 0.68 0.47 0.91 0.76 0.23 0.22 0.76 0.36 0.11 0.40 0.88 0.82 0.07 0.66 0.97 0.94 0.17 0.16 0.54 0.60 0.37 0.67 0.34 0.40 0.98 0.06 0.33 0.90 0.19 0.77 0.64 0.50 0.94 0.09 0.27 0.11 0.08 0.72 0.59 0.23 0.85 0.73 0.65 0.02 0.23 0.81 0.01 0.95 0.21 0.86 0.55 0.07 0.03 0.09 0.21 0.04 0.06 0.36 0.62 0.29 0.70 0.47 0.60 0.37 0.57 0.29 0.05 0.65 0.52 0.68 0.92 1.00 0.00 0.59 0.78 0.12 0.19 0.09 0.54 0.26 0.90 0.50 0.24 0.22 0.32 0.28 0.88 0.44 ]
