[0.81 0.67 0.47 0.45 0.01 0.11 0.78 0.71 0.80 0.60 0.50 0.07 0.64 0.74 0.48 0.90 0.54 0.78 0.02 0.16 0.22 0.25 0.77 0.60 0.94 0.85 0.77 0.02 0.40 0.54 0.60 0.34 0.13 0.49 0.61 1.00 0.38 0.45 0.08 0.77 0.46 0.59 0.68 0.81 0.45 0.17 0.57 0.37 0.31 0.41 0.10 0.22 0.47 0.25 0.92 0.70 0.18 0.10 0.02 0.92 0.31 0.33 0.29 0.89 0.04 0.43 0.83 0.24 0.58 0.22 0.75 0.76 0.33 0.27 0.93 0.13 0.47 0.45 0.72 0.69 0.79 0.69 0.76 0.56 0.01 0.93 0.50 0.82 0.70 0.42 0.21 0.91 0.97 0.65 0.87 0.83 ]
[0.61 0.30 0.65 0.71 0.10 0.18 0.77 0.39 0.35 0.64 0.01 0.77 0.55 0.29 0.25 0.33 0.23 0.36 0.40 0.79 0.59 0.19 0.33 0.89 0.79 0.92 0.39 0.05 0.58 0.35 0.89 0.57 0.68 0.24 0.93 0.38 1.00 0.79 0.21 0.13 0.54 0.64 0.70 0.23 0.96 0.95 0.66 0.75 0.87 0.41 0.70 0.47 0.35 0.67 0.42 0.58 0.09 0.09 0.47 0.13 0.26 0.27 0.88 0.03 0.68 0.34 0.28 0.71 0.01 0.66 0.01 0.75 0.51 0.80 0.07 0.66 0.02 0.90 0.62 0.95 0.72 0.94 0.56 0.97 0.70 0.16 0.53 0.88 0.30 0.32 0.84 0.73 0.94 0.36 0.71 0.32 ]
[0.55 0.02 0.86 0.44 0.54 0.85 0.75 0.70 0.03 0.04 0.40 0.46 0.66 0.16 0.09 0.71 0.03 0.49 0.61 0.64 0.87 0.63 0.77 0.55 0.06 0.81 0.55 0.74 0.27 0.04 0.17 0.96 0.76 0.16 0.72 0.45 0.79 1.00 0.51 0.42 0.93 0.47 0.53 0.92 0.31 0.61 0.04 0.42 0.76 0.60 0.26 0.16 0.45 0.47 0.97 0.90 0.14 0.55 0.26 0.33 0.40 0.58 0.35 0.35 0.17 0.43 0.64 0.15 0.72 0.48 0.12 0.90 0.09 0.88 0.56 0.54 0.27 0.98 0.06 0.09 0.60 0.01 0.10 0.25 0.95 0.77 0.00 0.25 0.81 0.16 0.14 0.15 0.00 0.14 0.22 0.54 ]
[0.22 0.54 0.72 0.93 0.35 0.56 0.68 0.76 0.19 0.45 0.62 0.62 0.70 0.17 0.61 0.36 0.71 0.27 0.39 0.75 0.16 0.88 0.66 0.36 0.66 0.17 0.43 0.08 0.05 0.35 0.99 0.85 0.35 0.75 0.98 0.08 0.21 0.51 1.00 0.44 0.91 0.65 0.79 0.60 0.50 0.36 0.46 0.87 0.94 0.88 0.48 0.13 0.41 0.85 0.72 0.84 0.06 0.93 0.38 0.33 0.34 0.92 0.85 0.07 0.15 0.11 0.14 0.93 0.63 0.06 0.47 0.73 0.08 0.46 0.89 0.63 0.73 0.79 0.14 0.53 0.80 0.12 0.84 0.20 0.58 0.61 0.65 0.20 0.64 0.19 0.88 0.07 0.55 0.12 0.62 0.23 ]
[0.58 0.31 0.12 0.94 0.65 0.78 0.76 0.03 0.75 0.99 0.76 0.80 0.61 0.85 0.35 0.31 0.89 0.63 0.69 0.31 0.67 0.43 0.46 0.62 0.25 0.80 0.48 0.24 0.48 0.36 0.69 0.77 0.78 0.63 0.26 0.77 0.13 0.42 0.44 1.00 0.23 0.06 0.82 0.69 0.67 0.04 0.99 0.03 0.53 0.89 0.36 0.67 0.61 0.98 0.94 0.83 0.45 0.48 0.20 0.28 0.04 0.12 0.64 0.48 0.77 0.85 0.87 0.29 0.98 0.46 0.83 0.65 0.15 0.57 0.26 0.07 0.22 0.97 0.97 0.94 0.91 0.68 0.86 0.68 0.12 0.01 0.31 0.05 0.29 0.12 0.52 0.32 0.16 0.98 0.26 0.55 ]
[0.25 0.28 0.45 0.83 0.26 0.97 0.89 0.24 0.43 0.48 0.59 0.18 0.49 0.89 0.12 0.39 0.91 0.50 0.61 0.22 0.26 0.18 0.18 0.25 0.48 0.77 0.09 0.42 0.49 0.75 0.26 0.69 0.81 0.84 0.29 0.46 0.54 0.93 0.91 0.23 1.00 0.59 0.97 0.48 0.34 0.47 0.04 0.80 0.36 0.79 0.32 0.58 0.72 0.05 0.44 0.87 0.21 0.65 0.78 0.57 0.28 0.44 0.97 0.95 0.43 0.40 0.77 0.66 0.47 0.38 0.72 0.93 0.39 0.62 0.30 0.88 0.49 0.40 0.90 0.34 0.49 0.33 0.97 0.98 0.93 0.75 0.94 0.47 0.72 0.47 0.06 0.52 0.37 0.01 0.01 0.58 ]
[0.20 0.78 0.69 0.02 0.04 0.70 0.21 0.48 0.97 0.74 0.15 0.90 0.29 0.24 0.02 0.52 0.40 0.18 0.48 0.02 0.02 0.34 0.11 0.55 0.21 0.05 0.85 0.98 0.71 0.52 0.64 0.96 0.12 0.29 0.59 0.59 0.64 0.47 0.65 0.06 0.59 1.00 0.11 0.02 0.25 0.04 0.05 0.49 0.23 0.82 0.19 0.90 0.63 0.01 0.49 0.65 0.73 0.97 0.47 0.97 0.97 0.48 0.11 0.11 0.65 0.40 0.38 0.22 0.43 0.81 0.26 0.94 0.93 0.57 0.53 0.54 0.75 0.73 0.03 0.02 0.13 0.58 0.06 0.99 0.98 0.23 0.80 0.76 0.16 0.91 0.81 0.69 0.77 0.10 0.79 0.81 ]
[0.78 0.78 0.06 0.37 0.46 0.51 0.28 0.29 0.70 0.29 0.23 0.98 0.65 0.10 0.82 0.86 0.11 0.24 0.17 0.26 0.37 1.00 0.81 0.82 0.68 0.21 0.18 0.18 0.53 0.99 0.07 0.28 0.81 0.70 0.27 0.68 0.70 0.53 0.79 0.82 0.97 0.11 1.00 0.44 0.72 0.22 0.88 0.71 0.11 0.05 0.79 0.48 0.90 0.66 0.64 0.13 0.75 0.32 0.25 0.54 0.13 0.57 0.62 0.38 0.91 0.43 0.01 0.92 0.25 0.43 0.24 0.63 0.39 0.81 0.07 0.62 0.76 0.48 0.99 0.23 0.46 0.47 0.28 0.59 0.64 0.86 0.91 0.89 0.78 0.75 0.53 0.41 0.25 0.78 0.65 0.04 ]
[0.14 0.25 0.17 0.22 0.44 0.72 0.99 0.95 0.44 0.07 0.91 0.83 0.85 0.06 0.70 0.31 0.79 0.88 0.24 0.20 0.20 0.73 0.28 0.27 0.60 0.25 0.61 0.93 0.33 0.50 0.66 0.65 0.30 0.31 0.60 0.81 0.23 0.92 0.60 0.69 0.48 0.02 0.44 1.00 0.42 0.28 0.13 0.48 0.35 0.16 0.43 0.04 0.01 0.98 0.17 0.75 0.32 0.96 0.27 0.19 0.58 0.90 0.47 0.70 0.06 0.03 0.27 0.68 0.57 0.67 0.58 0.48 0.73 0.86 0.93 0.81 0.19 0.90 0.95 0.42 0.23 0.12 0.55 0.30 0.68 0.33 0.93 0.47 0.60 0.52 0.84 0.21 0.16 0.47 0.76 0.64 ]
[0.27 0.41 0.12 0.70 0.62 0.91 0.89 0.24 0.52 0.66 0.26 0.76 0.15 0.57 0.08 0.15 0.49 0.47 0.30 0.52 0.43 0.83 0.34 0.98 0.72 0.98 0.13 0.24 0.37 0.14 0.48 0.41 0.11 0.19 0.21 0.45 0.96 0.31 0.50 0.67 0.34 0.25 0.72 0.42 1.00 0.93 0.23 0.66 0.72 0.70 0.62 0.56 0.45 0.05 0.79 0.82 0.75 0.73 0.87 0.40 0.33 0.66 0.42 0.50 0.79 0.63 0.44 0.39 0.09 0.23 0.50 0.06 0.41 0.63 0.87 0.37 0.97 0.48 0.81 0.96 0.78 0.22 0.12 0.21 0.20 0.52 0.01 0.79 0.80 0.10 0.43 0.33 0.70 0.44 0.80 0.82 ]
[0.87 0.40 0.11 0.09 0.89 0.75 0.08 0.90 0.67 0.53 0.60 0.76 0.98 0.34 0.02 0.07 0.89 0.77 0.54 0.80 0.47 0.77 0.80 0.83 0.29 0.57 0.35 0.06 0.59 0.07 0.26 0.65 0.67 0.20 0.03 0.17 0.95 0.61 0.36 0.04 0.47 0.04 0.22 0.28 0.93 1.00 0.20 0.58 0.18 0.42 0.93 0.80 0.22 0.62 0.76 0.98 0.96 1.00 0.89 0.80 0.26 0.43 0.26 0.95 0.01 0.06 0.05 0.12 0.82 0.53 0.29 0.71 0.02 0.93 0.47 0.26 0.39 0.26 0.24 0.88 0.12 0.21 0.02 0.09 0.67 0.17 0.78 0.65 0.71 0.39 0.17 0.59 0.60 0.48 0.82 0.51 ]
[0.87 0.40 0.90 0.37 0.01 0.19 0.73 0.34 0.55 0.93 0.07 0.41 0.89 0.77 0.92 0.90 0.20 0.66 0.60 0.71 0.90 0.27 0.04 0.01 0.12 0.62 0.37 0.70 0.75 0.48 0.64 0.60 0.16 0.87 0.32 0.57 0.66 0.04 0.46 0.99 0.04 0.05 0.88 0.13 0.23 0.20 1.00 0.08 0.88 0.43 0.16 0.88 0.71 0.35 0.16 0.98 0.08 0.05 0.21 0.53 0.11 0.56 0.43 0.64 0.06 0.63 0.93 0.03 0.57 0.66 0.43 0.68 0.25 0.41 0.62 0.30 0.89 0.15 0.48 0.93 0.50 0.47 0.32 0.69 0.53 0.34 0.72 0.23 0.12 0.11 0.29 0.83 0.48 0.50 0.00 0.46 ]
[0.04 0.83 0.47 0.42 0.66 0.49 0.50 0.35 0.98 0.13 0.40 0.39 0.62 0.77 0.00 0.65 0.81 0.83 0.23 0.62 0.12 0.98 0.72 0.73 0.41 0.16 0.60 0.47 0.95 0.06 0.77 0.21 0.88 0.07 0.96 0.37 0.75 0.42 0.87 0.03 0.80 0.49 0.71 0.48 0.66 0.58 0.08 1.00 0.43 0.13 0.88 0.73 0.08 0.69 0.67 0.71 0.66 0.63 0.93 0.23 0.77 0.40 0.87 0.92 0.56 0.55 0.17 0.56 0.23 0.58 0.20 0.38 0.28 0.28 0.49 0.71 0.09 0.36 0.78 0.96 0.60 0.47 0.76 0.22 0.90 0.31 0.75 0.86 0.39 0.67 0.25 0.50 0.45 0.28 0.50 0.46 ]
[0.09 0.29 0.65 0.63 0.12 0.59 0.31 0.83 0.43 0.46 0.53 0.55 0.45 0.30 0.64 0.65 0.32 0.96 0.17 0.30 0.90 0.38 0.71 0.29 0.01 0.66 0.77 0.57 0.74 0.01 0.20 0.47 0.80 0.98 0.30 0.31 0.87 0.76 0.94 0.53 0.36 0.23 0.11 0.35 0.72 0.18 0.88 0.43 1.00 0.87 0.67 0.04 0.81 0.11 0.28 0.65 0.50 0.56 0.25 0.41 0.57 0.64 0.40 0.28 0.45 0.04 0.56 0.41 0.79 0.24 0.13 0.21 0.77 0.07 0.82 0.70 0.76 0.48 0.20 0.25 0.33 0.63 0.28 0.14 0.86 0.94 0.41 0.55 0.00 0.82 0.52 0.78 0.48 0.82 0.38 0.13 ]
[0.92 0.85 0.46 0.46 0.56 0.73 0.47 0.45 0.95 0.47 0.38 0.21 0.99 0.08 0.45 0.58 0.30 0.55 0.72 0.66 0.27 0.88 0.96 0.20 0.74 0.66 0.77 0.32 0.83 0.62 0.14 0.98 0.24 0.41 0.84 0.41 0.41 0.60 0.88 0.89 0.79 0.82 0.05 0.16 0.70 0.42 0.43 0.13 0.87 1.00 0.54 0.76 0.08 0.34 0.00 0.08 0.50 0.07 0.23 0.98 0.45 0.67 0.93 0.04 0.39 0.78 0.74 0.89 0.37 0.89 0.22 0.44 0.34 0.01 0.28 0.31 0.80 0.79 0.89 0.67 0.75 0.75 0.70 0.51 0.68 0.48 0.32 0.40 0.85 0.24 0.50 0.79 0.36 0.39 0.94 0.40 ]
[0.76 0.61 0.20 0.23 0.46 0.68 0.54 0.54 0.97 0.52 0.99 0.82 0.82 1.00 0.21 0.08 0.92 0.85 0.51 0.25 0.38 0.97 0.54 0.32 0.84 0.18 0.28 0.87 0.21 0.20 0.72 0.42 0.29 0.97 0.89 0.10 0.70 0.26 0.48 0.36 0.32 0.19 0.79 0.43 0.62 0.93 0.16 0.88 0.67 0.54 1.00 0.22 0.03 0.83 0.45 0.62 0.16 0.84 0.06 0.41 0.38 0.13 0.03 0.29 0.07 0.67 0.90 0.16 0.14 0.39 0.97 0.95 0.15 0.75 0.44 0.93 0.79 0.07 0.01 0.66 0.82 0.52 0.65 0.14 0.10 0.61 0.91 0.33 0.27 0.80 0.09 0.80 0.26 0.81 0.83 0.94 ]
[0.25 1.00 0.11 0.73 0.02 0.60 0.58 0.06 0.39 0.94 0.90 0.17 0.19 0.01 0.22 0.44 0.40 0.24 0.19 0.06 0.20 0.94 0.45 0.89 0.83 0.60 0.37 0.79 0.77 0.34 0.00 0.39 0.15 0.75 0.17 0.22 0.47 0.16 0.13 0.67 0.58 0.90 0.48 0.04 0.56 0.80 0.88 0.73 0.04 0.76 0.22 1.00 0.49 0.99 0.78 0.57 0.01 0.09 0.18 0.78 0.81 0.85 0.85 0.27 0.61 0.13 0.06 0.30 0.61 0.64 0.72 0.82 0.66 0.30 0.21 0.66 0.59 0.92 0.30 0.28 0.03 0.42 0.09 0.04 0.87 0.46 0.45 0.34 0.41 0.47 0.69 0.53 0.74 0.35 0.16 0.85 ]
[0.34 0.36 0.85 0.51 0.25 0.70 0.14 0.94 0.21 0.15 0.06 0.36 0.53 0.97 0.38 0.15 0.84 0.16 0.10 0.09 0.94 0.19 0.02 0.93 0.66 0.21 0.01 0.25 0.72 0.23 0.68 0.77 0.63 0.44 0.90 0.47 0.35 0.45 0.41 0.61 0.72 0.63 0.90 0.01 0.45 0.22 0.71 0.08 0.81 0.08 0.03 0.49 1.00 0.69 0.59 0.48 0.33 0.50 0.61 0.95 0.14 0.63 0.10 0.83 0.05 0.83 0.89 0.70 0.92 0.09 0.64 0.55 0.13 0.88 0.55 0.40 0.93 0.30 0.10 0.31 0.82 0.67 0.43 0.34 0.08 0.70 0.95 0.74 0.76 0.94 0.76 0.01 0.37 0.61 0.22 0.76 ]
[0.30 0.40 0.64 0.66 0.71 0.64 0.22 0.45 0.36 0.33 0.14 0.04 0.79 0.84 0.68 0.06 0.82 0.16 0.98 0.00 0.09 0.74 0.40 0.76 0.36 0.32 0.99 0.56 0.93 0.27 0.57 0.92 0.09 0.04 0.54 0.25 0.67 0.47 0.85 0.98 0.05 0.01 0.66 0.98 0.05 0.62 0.35 0.69 0.11 0.34 0.83 0.99 0.69 1.00 0.62 0.45 0.36 0.05 0.50 0.30 0.88 0.21 0.71 0.69 0.46 0.47 0.27 0.60 0.82 0.37 0.55 0.94 0.80 0.29 0.93 0.28 0.69 0.35 0.43 0.70 0.26 0.15 0.68 0.25 0.49 0.71 0.67 0.80 0.12 0.20 0.23 0.12 0.53 0.81 0.14 0.22 ]
[0.18 0.25 0.52 0.00 0.05 0.38 0.65 0.76 0.91 0.84 0.35 0.51 0.05 0.56 0.18 0.72 0.23 0.15 0.51 0.97 0.94 0.93 0.36 0.55 0.83 0.03 0.98 0.58 0.27 0.33 0.26 0.85 0.06 0.86 0.41 0.92 0.42 0.97 0.72 0.94 0.44 0.49 0.64 0.17 0.79 0.76 0.16 0.67 0.28 0.00 0.45 0.78 0.59 0.62 1.00 0.88 0.50 0.86 0.39 0.71 0.94 0.37 0.72 0.99 0.72 0.44 0.55 0.39 0.38 0.47 0.05 0.80 0.61 0.40 0.81 0.28 0.05 0.37 0.39 0.54 0.51 0.58 0.43 0.53 0.38 0.96 0.62 0.79 0.92 0.50 0.15 0.07 0.78 0.80 0.49 0.32 ]
[0.38 0.99 0.83 0.24 0.34 0.08 0.24 0.36 0.63 0.71 0.24 0.00 0.78 0.39 0.93 0.32 0.78 0.96 0.76 0.46 0.11 0.60 0.85 0.11 0.70 1.00 0.41 0.24 0.61 0.61 0.64 0.09 0.04 0.57 0.43 0.70 0.58 0.90 0.84 0.83 0.87 0.65 0.13 0.75 0.82 0.98 0.98 0.71 0.65 0.08 0.62 0.57 0.48 0.45 0.88 1.00 0.07 0.24 0.26 0.04 0.03 0.22 0.37 0.61 0.77 0.82 0.58 0.84 0.60 0.87 0.36 0.30 0.54 0.71 0.48 0.46 0.11 0.12 0.31 0.92 0.59 0.11 0.11 0.91 0.22 0.61 0.05 0.50 0.27 0.02 0.73 0.47 0.20 0.29 0.07 0.62 ]
[0.29 0.71 0.04 0.87 0.43 0.41 0.11 0.79 0.41 0.92 0.69 0.40 0.85 0.67 0.49 0.26 0.34 0.94 0.66 0.50 0.32 0.91 0.50 0.70 0.79 0.37 0.17 1.00 0.52 0.28 0.68 0.65 0.90 0.23 0.49 0.18 0.09 0.14 0.06 0.45 0.21 0.73 0.75 0.32 0.75 0.96 0.08 0.66 0.50 0.50 0.16 0.01 0.33 0.36 0.50 0.07 1.00 0.92 0.57 0.14 0.47 0.96 0.92 0.69 0.93 0.63 0.02 0.35 0.94 0.00 0.71 0.39 0.02 0.04 0.77 0.09 0.03 0.46 0.72 0.62 0.69 0.78 0.95 0.16 0.27 0.93 0.99 0.68 0.29 0.85 0.83 0.60 0.43 0.02 0.31 0.84 ]
[0.70 0.63 0.07 0.90 0.57 0.35 0.83 0.98 0.84 0.87 0.83 0.56 0.96 0.70 0.70 0.16 0.48 0.46 0.51 0.94 0.17 0.22 0.65 0.74 0.00 0.18 0.33 0.60 0.99 0.32 0.74 0.96 0.91 0.00 0.72 0.10 0.09 0.55 0.93 0.48 0.65 0.97 0.32 0.96 0.73 1.00 0.05 0.63 0.56 0.07 0.84 0.09 0.50 0.05 0.86 0.24 0.92 1.00 0.27 0.27 0.21 0.36 0.80 0.42 0.77 0.90 0.19 0.52 0.17 0.25 0.71 0.87 0.50 0.61 0.77 0.85 0.16 0.56 0.88 0.03 0.79 0.84 0.04 0.18 0.08 0.77 0.10 0.66 0.82 0.87 0.47 0.32 0.62 0.68 0.90 0.16 ]
[0.61 0.35 0.94 0.60 0.33 0.00 0.98 0.72 0.24 0.75 0.65 0.93 0.39 0.80 0.13 0.73 0.19 0.82 0.56 0.34 0.77 0.11 0.08 0.54 0.66 0.18 0.85 0.93 0.55 0.11 0.09 0.26 0.57 0.36 0.91 0.02 0.47 0.26 0.38 0.20 0.78 0.47 0.25 0.27 0.87 0.89 0.21 0.93 0.25 0.23 0.06 0.18 0.61 0.50 0.39 0.26 0.57 0.27 1.00 0.28 0.83 0.70 0.85 0.92 0.47 0.89 0.95 0.97 0.98 0.62 0.64 0.09 0.41 0.69 0.21 0.11 0.60 0.09 0.56 0.19 0.78 0.95 0.60 0.77 0.62 0.94 0.50 0.89 0.58 0.41 0.08 0.15 0.00 0.20 0.34 0.18 ]
[0.30 0.86 0.64 0.71 0.00 0.25 0.21 0.83 0.48 0.84 0.58 0.38 0.14 0.97 0.41 0.14 0.13 0.51 0.80 0.31 0.78 0.27 0.70 0.46 0.12 0.05 0.41 0.12 0.65 0.91 0.72 0.93 0.73 0.39 0.38 0.92 0.13 0.33 0.33 0.28 0.57 0.97 0.54 0.19 0.40 0.80 0.53 0.23 0.41 0.98 0.41 0.78 0.95 0.30 0.71 0.04 0.14 0.27 0.28 1.00 0.83 0.16 0.36 0.79 0.01 0.77 0.34 0.59 0.16 0.89 0.97 0.51 0.16 0.17 0.39 0.03 0.44 0.59 0.57 0.79 0.79 0.46 0.63 0.86 0.41 0.12 0.75 0.82 0.27 0.84 0.10 0.19 0.26 0.86 0.19 0.39 ]
[0.79 0.04 0.11 0.40 0.02 0.37 0.21 0.48 0.51 0.71 0.70 0.76 0.16 0.23 0.52 0.34 0.72 0.56 0.53 0.94 0.53 0.37 0.77 0.53 0.93 0.18 0.51 0.70 0.13 0.55 0.94 0.15 0.32 0.52 0.41 0.31 0.26 0.40 0.34 0.04 0.28 0.97 0.13 0.58 0.33 0.26 0.11 0.77 0.57 0.45 0.38 0.81 0.14 0.88 0.94 0.03 0.47 0.21 0.83 0.83 1.00 0.48 0.48 0.06 0.29 0.77 0.51 0.86 0.82 0.61 0.57 0.41 0.85 0.99 0.98 0.61 0.35 0.82 0.59 0.63 0.51 0.06 0.12 0.70 0.44 0.22 0.33 0.88 0.17 0.40 0.99 0.25 0.89 0.10 0.98 0.88 ]
[0.59 0.90 0.22 0.49 0.63 0.02 0.96 0.65 0.31 0.21 0.91 0.97 0.98 0.14 0.52 0.44 0.16 0.80 0.88 0.94 0.58 0.93 0.36 0.79 0.52 0.30 0.30 0.09 0.37 0.55 0.48 0.09 0.23 0.20 0.93 0.33 0.27 0.58 0.92 0.12 0.44 0.48 0.57 0.90 0.66 0.43 0.56 0.40 0.64 0.67 0.13 0.85 0.63 0.21 0.37 0.22 0.96 0.36 0.70 0.16 0.48 1.00 0.93 0.40 0.44 0.90 0.85 0.63 0.26 0.54 0.55 0.32 0.31 0.67 0.46 0.48 0.38 0.69 0.62 0.86 0.98 0.50 0.42 0.54 0.39 0.41 0.28 0.21 0.89 0.93 0.41 0.64 0.46 0.40 0.73 0.36 ]
[0.30 0.60 0.13 0.71 0.49 0.98 0.02 0.79 0.27 0.09 0.09 0.16 0.73 0.00 0.69 0.07 0.03 0.51 0.68 0.57 0.19 0.07 0.79 0.47 0.16 0.98 0.88 0.03 0.69 0.72 0.01 0.36 0.31 0.21 0.75 0.29 0.88 0.35 0.85 0.64 0.97 0.11 0.62 0.47 0.42 0.26 0.43 0.87 0.40 0.93 0.03 0.85 0.10 0.71 0.72 0.37 0.92 0.80 0.85 0.36 0.48 0.93 1.00 0.46 0.02 0.70 0.26 0.66 0.02 0.08 0.94 0.92 0.45 0.58 0.30 0.82 0.17 0.27 0.47 0.21 0.41 0.01 0.53 0.32 0.08 0.90 0.36 0.42 0.58 0.31 0.95 0.36 0.42 0.41 0.32 0.85 ]
[0.79 0.31 0.02 0.87 0.67 0.10 0.34 0.89 0.53 0.24 0.65 0.15 0.30 0.25 0.77 0.10 0.56 0.91 0.83 0.57 0.41 0.14 0.99 0.35 0.29 0.67 0.88 0.71 0.35 0.34 0.35 0.08 0.36 0.46 0.94 0.89 0.03 0.35 0.07 0.48 0.95 0.11 0.38 0.70 0.50 0.95 0.64 0.92 0.28 0.04 0.29 0.27 0.83 0.69 0.99 0.61 0.69 0.42 0.92 0.79 0.06 0.40 0.46 1.00 0.73 0.32 0.37 0.75 0.84 0.75 0.48 0.13 0.99 0.56 0.24 0.48 0.75 0.85 0.73 0.49 0.89 0.18 0.12 0.39 0.76 0.78 0.89 0.75 0.83 0.05 0.78 0.39 0.63 0.21 0.85 0.94 ]
[0.74 0.09 0.45 0.66 0.03 0.09 0.10 0.93 0.29 0.44 0.03 0.56 0.37 0.60 0.41 0.54 0.90 0.60 0.81 0.70 0.06 0.95 0.84 0.75 0.43 0.78 0.12 0.40 0.07 0.74 0.87 0.92 0.25 0.24 0.46 0.04 0.68 0.17 0.15 0.77 0.43 0.65 0.91 0.06 0.79 0.01 0.06 0.56 0.45 0.39 0.07 0.61 0.05 0.46 0.72 0.77 0.93 0.77 0.47 0.01 0.29 0.44 0.02 0.73 1.00 0.17 0.57 0.57 0.54 0.71 0.27 0.82 0.13 0.29 0.89 0.34 0.61 0.87 0.38 0.12 0.18 0.01 0.48 0.15 0.34 0.44 0.50 0.33 0.33 0.38 0.20 0.67 0.57 0.17 0.51 0.60 ]
[0.70 0.78 0.65 0.24 0.88 0.46 0.39 0.41 0.11 0.32 0.01 0.26 0.85 0.72 0.19 0.40 0.27 0.53 0.20 0.36 0.64 0.21 0.15 0.52 0.97 0.02 0.77 0.27 0.59 0.30 0.04 0.93 0.70 0.38 0.41 0.43 0.34 0.43 0.11 0.85 0.40 0.40 0.43 0.03 0.63 0.06 0.63 0.55 0.04 0.78 0.67 0.13 0.83 0.47 0.44 0.82 0.63 0.90 0.89 0.77 0.77 0.90 0.70 0.32 0.17 1.00 0.42 0.96 0.49 0.73 0.82 0.92 0.06 0.25 0.08 0.31 0.65 0.73 0.14 0.92 0.21 0.45 0.25 0.17 0.22 0.64 0.63 0.82 0.59 0.16 0.15 0.63 0.61 0.13 0.74 0.36 ]
[0.31 0.93 0.49 0.71 0.45 0.96 0.54 0.30 0.59 0.12 0.84 0.37 0.12 0.88 0.11 0.42 0.01 0.76 0.60 0.83 0.19 0.50 0.67 0.76 0.56 0.65 0.89 0.59 0.69 0.34 0.83 0.82 0.17 0.74 0.11 0.83 0.28 0.64 0.14 0.87 0.77 0.38 0.01 0.27 0.44 0.05 0.93 0.17 0.56 0.74 0.90 0.06 0.89 0.27 0.55 0.58 0.02 0.19 0.95 0.34 0.51 0.85 0.26 0.37 0.57 0.42 1.00 0.17 0.69 0.28 0.38 0.33 0.71 0.03 0.48 0.57 0.71 0.44 0.41 0.25 0.65 0.56 0.96 0.53 0.78 0.54 0.23 0.49 0.10 0.59 0.90 0.55 0.02 0.26 0.11 0.45 ]
[0.28 0.03 0.12 0.22 0.42 0.40 0.43 0.17 0.28 0.53 0.84 0.52 0.53 0.25 0.32 0.52 0.64 0.01 0.03 0.30 0.15 0.82 0.88 0.41 0.11 0.24 0.37 0.32 0.68 0.96 0.56 0.82 0.42 0.39 0.79 0.24 0.71 0.15 0.93 0.29 0.66 0.22 0.92 0.68 0.39 0.12 0.03 0.56 0.41 0.89 0.16 0.30 0.70 0.60 0.39 0.84 0.35 0.52 0.97 0.59 0.86 0.63 0.66 0.75 0.57 0.96 0.17 1.00 0.86 0.53 0.61 0.61 0.12 0.76 0.27 0.27 0.44 0.82 0.45 0.56 0.01 0.48 0.37 0.79 0.46 0.35 0.15 0.84 0.59 0.41 0.90 0.23 0.79 0.09 0.73 0.36 ]
[0.76 0.37 0.81 0.57 0.24 0.95 0.88 0.39 0.85 0.81 0.64 0.21 0.93 0.86 0.96 0.73 0.87 0.18 0.41 0.63 0.84 0.73 0.83 0.04 0.47 0.57 0.13 0.64 0.57 0.21 0.60 0.59 0.34 0.65 0.34 0.58 0.01 0.72 0.63 0.98 0.47 0.43 0.25 0.57 0.09 0.82 0.57 0.23 0.79 0.37 0.14 0.61 0.92 0.82 0.38 0.60 0.94 0.17 0.98 0.16 0.82 0.26 0.02 0.84 0.54 0.49 0.69 0.86 1.00 0.76 0.45 0.99 0.30 0.54 0.98 0.38 0.35 0.00 0.62 0.79 0.84 0.34 0.09 0.87 0.17 0.65 0.53 0.28 0.43 0.01 0.11 0.32 0.28 0.87 0.15 0.40 ]
[0.04 0.31 0.28 0.09 0.54 0.73 0.30 0.54 0.60 0.86 0.28 0.28 0.31 0.96 0.76 0.76 0.60 0.48 0.34 0.16 0.59 0.17 0.85 0.16 1.00 0.01 0.63 0.64 0.42 0.23 0.30 0.16 0.42 0.31 0.92 0.22 0.66 0.48 0.06 0.46 0.38 0.81 0.43 0.67 0.23 0.53 0.66 0.58 0.24 0.89 0.39 0.64 0.09 0.37 0.47 0.87 0.00 0.25 0.62 0.89 0.61 0.54 0.08 0.75 0.71 0.73 0.28 0.53 0.76 1.00 0.40 0.63 0.23 0.24 0.25 0.87 0.47 0.11 0.57 0.13 0.65 0.51 0.60 0.09 0.98 0.99 0.54 0.53 0.53 0.16 0.06 0.47 0.22 0.83 0.99 0.22 ]
[0.65 0.97 0.43 0.75 0.80 0.93 0.42 0.06 0.27 0.52 0.23 0.16 0.55 0.75 0.75 0.81 0.36 0.76 0.74 0.10 0.60 0.73 0.91 0.67 0.85 0.28 0.63 0.67 0.41 0.50 0.20 0.09 0.01 0.28 0.21 0.75 0.01 0.12 0.47 0.83 0.72 0.26 0.24 0.58 0.50 0.29 0.43 0.20 0.13 0.22 0.97 0.72 0.64 0.55 0.05 0.36 0.71 0.71 0.64 0.97 0.57 0.55 0.94 0.48 0.27 0.82 0.38 0.61 0.45 0.40 1.00 0.82 0.13 0.32 0.09 0.86 0.48 0.53 0.10 0.41 0.88 0.94 0.37 0.24 0.37 0.32 0.15 0.20 0.97 0.57 0.83 0.31 0.26 0.59 0.84 0.32 ]
