[0.75 0.85 0.95 0.80 0.99 0.30 0.52 0.85 0.55 0.53 0.10 0.65 0.85 0.72 0.11 0.08 0.63 0.80 0.93 0.94 0.75 0.02 0.83 0.56 0.26 0.21 0.20 0.16 0.34 0.55 0.22 0.62 0.25 0.14 0.55 0.75 0.13 1.00 0.51 0.92 0.14 0.98 0.56 0.51 0.33 0.15 0.48 0.15 0.92 0.00 0.02 0.32 0.41 0.27 1.00 0.94 0.64 0.52 0.22 0.23 0.44 0.93 0.77 0.29 0.99 0.05 0.79 0.18 0.76 0.79 0.94 0.74 0.24 0.11 0.06 0.16 0.85 0.61 0.27 0.39 0.93 0.92 0.35 0.60 0.72 0.57 0.24 0.34 0.88 0.24 0.77 0.44 ]
[0.03 0.18 0.38 0.73 0.61 0.81 0.68 0.76 0.59 0.89 0.67 0.63 0.97 0.31 0.25 0.37 0.81 0.40 0.24 0.58 0.91 0.45 0.95 0.82 0.06 0.93 0.79 0.14 0.29 0.75 0.30 0.41 0.29 0.01 0.57 0.36 0.37 0.51 1.00 0.93 0.56 0.82 0.33 0.85 0.07 0.33 0.81 0.62 0.78 0.50 0.07 0.01 0.34 0.04 0.32 0.26 0.79 0.48 0.95 0.56 0.49 0.89 0.30 0.99 0.06 0.86 0.08 0.29 0.83 0.62 0.89 0.34 0.32 0.78 0.81 0.20 0.02 0.20 0.28 0.67 0.14 0.98 0.45 0.96 0.84 0.77 0.04 0.08 0.84 0.57 0.98 0.25 ]
[0.37 0.36 0.07 0.51 0.46 0.23 0.91 0.85 0.52 0.29 0.12 0.00 0.93 0.65 0.55 0.78 0.91 0.15 0.31 0.03 0.73 0.16 0.43 0.42 0.43 0.92 0.91 0.49 0.89 0.74 0.64 0.31 0.55 0.18 0.53 0.28 0.79 0.92 0.93 1.00 0.33 0.42 0.38 0.15 0.74 0.06 0.40 0.96 0.44 0.90 0.72 0.65 0.06 0.72 0.47 0.67 0.57 0.73 0.59 0.20 0.84 0.97 0.39 0.17 0.95 0.58 0.46 0.91 0.31 0.74 0.60 0.70 0.71 0.28 0.12 0.86 0.06 0.63 0.45 0.40 0.05 0.68 0.23 0.39 0.52 0.04 0.10 0.84 0.43 0.35 0.85 0.49 ]
[0.95 0.57 0.19 0.67 0.02 0.06 0.73 0.12 0.37 0.82 0.65 0.93 0.89 0.89 0.95 0.75 0.22 0.16 0.74 0.45 0.36 0.23 0.45 0.20 0.67 0.39 0.27 0.75 0.25 0.90 0.52 0.20 0.95 0.51 0.16 0.52 0.30 0.14 0.56 0.33 1.00 0.01 0.45 0.24 0.51 0.21 0.80 0.94 0.01 0.94 0.36 0.20 0.58 0.62 0.40 0.12 0.23 0.89 0.99 0.68 0.75 0.60 0.69 0.09 0.85 0.18 0.25 0.17 0.46 0.21 0.72 0.34 0.05 0.27 0.95 0.85 0.19 0.07 0.53 0.99 0.03 0.18 0.47 0.01 0.20 0.53 0.48 0.96 0.46 0.65 0.29 0.26 ]
[0.81 0.62 0.16 0.74 0.30 0.97 0.14 0.33 0.68 0.69 0.83 0.58 0.17 0.81 0.43 0.49 0.83 0.67 0.44 0.19 0.49 0.00 0.77 0.85 0.41 0.21 0.42 0.78 0.54 0.98 0.10 0.01 0.44 0.46 0.51 0.28 0.70 0.98 0.82 0.42 0.01 1.00 0.07 0.64 0.41 0.74 0.51 0.62 0.58 0.09 0.76 0.37 0.30 0.57 0.26 0.83 0.06 0.01 0.87 0.39 0.29 0.81 0.67 0.49 0.06 0.30 0.89 0.04 0.42 0.63 0.57 0.84 0.91 0.67 0.29 1.00 0.18 0.31 1.00 0.54 0.65 0.41 0.27 0.19 0.97 0.86 0.13 0.80 0.53 0.75 0.41 0.42 ]
[0.93 0.73 0.41 0.90 0.15 0.78 0.63 0.66 0.07 0.08 0.52 0.86 0.95 0.01 0.39 0.66 0.44 0.09 0.22 0.21 0.39 0.17 0.94 0.85 0.37 0.63 0.51 0.33 0.88 0.44 0.47 0.52 0.88 0.39 0.12 0.25 0.05 0.56 0.33 0.38 0.45 0.07 1.00 0.43 0.56 0.25 0.07 0.44 0.91 0.88 0.31 0.15 1.00 0.99 0.07 0.35 0.40 0.78 0.72 0.97 0.43 0.85 0.27 0.43 0.43 0.15 0.05 0.11 0.31 0.83 0.91 0.03 0.05 0.82 0.44 0.41 0.84 0.93 0.08 0.55 0.76 0.67 0.23 0.93 0.96 0.55 0.11 0.50 0.49 0.74 0.05 0.76 ]
[0.28 0.63 0.26 0.48 0.30 0.92 0.88 0.42 0.13 0.49 0.88 0.59 0.62 0.61 0.29 0.43 0.61 0.99 0.24 0.54 0.66 0.50 0.91 0.38 0.35 0.19 1.00 0.11 0.31 0.24 0.23 0.86 0.29 0.59 0.64 0.55 0.06 0.51 0.85 0.15 0.24 0.64 0.43 1.00 0.88 0.20 0.81 0.48 0.68 0.61 0.77 0.39 0.68 0.79 0.51 0.40 0.60 0.81 0.73 0.33 0.32 0.34 0.17 0.20 0.22 0.73 0.32 0.53 0.36 0.45 0.98 0.17 0.29 0.19 0.19 0.06 0.52 0.24 0.36 0.70 0.01 0.30 0.89 0.01 0.27 0.06 0.63 0.36 0.10 0.34 0.08 0.80 ]
[0.85 0.29 0.02 0.83 0.82 0.16 0.28 0.45 0.02 0.88 0.81 0.29 0.74 0.61 0.42 0.68 0.34 0.04 0.11 0.86 0.53 0.42 0.84 0.61 0.60 0.26 0.61 0.25 0.25 0.78 1.00 0.36 0.70 0.53 0.39 0.29 0.37 0.33 0.07 0.74 0.51 0.41 0.56 0.88 1.00 0.52 0.20 0.64 0.66 0.66 0.26 0.68 0.39 0.17 0.49 0.42 0.34 0.95 0.54 0.15 0.17 0.99 0.58 0.15 0.54 0.67 0.68 0.25 0.23 0.03 0.13 0.16 0.01 0.71 0.18 0.63 0.86 0.84 0.04 0.84 0.29 0.86 0.01 0.45 0.77 0.45 0.16 0.32 0.81 0.52 0.05 0.88 ]
[0.12 0.29 0.14 0.84 0.22 0.45 0.67 0.90 0.49 0.42 0.95 0.73 0.48 0.14 0.93 0.11 1.00 0.42 0.73 0.24 0.28 0.41 0.67 0.65 0.89 0.26 0.84 0.60 0.76 0.24 0.65 0.45 0.37 0.96 0.86 0.24 0.09 0.15 0.33 0.06 0.21 0.74 0.25 0.20 0.52 1.00 0.68 0.73 0.34 0.06 0.57 0.14 0.13 0.88 0.29 0.51 0.27 0.54 0.48 0.70 0.84 0.17 0.55 0.43 0.93 0.57 0.46 0.81 0.19 0.73 0.86 0.69 0.29 0.33 0.05 0.45 0.11 0.97 0.59 0.49 0.13 0.74 0.13 0.54 0.81 0.60 0.12 0.85 0.25 0.05 0.03 0.84 ]
[0.57 0.06 0.57 0.53 0.12 0.78 0.12 0.18 0.71 0.78 0.67 0.35 0.73 0.86 0.42 0.96 0.07 0.29 0.78 0.69 0.28 0.95 0.01 0.60 0.53 0.81 0.53 0.40 0.82 0.82 0.85 0.17 0.70 0.57 0.93 0.96 0.12 0.48 0.81 0.40 0.80 0.51 0.07 0.81 0.20 0.68 1.00 0.88 0.46 0.48 0.78 0.77 0.05 0.51 0.47 0.53 0.09 0.44 0.95 0.57 0.38 0.89 0.30 0.55 0.72 0.15 0.63 0.93 0.17 0.60 0.48 0.19 0.36 0.79 0.86 0.27 0.54 0.10 0.89 0.18 0.69 0.26 0.40 0.20 0.76 0.27 0.64 0.19 0.17 0.51 0.46 0.56 ]
[0.27 0.08 0.69 0.71 0.81 0.45 0.02 0.15 0.22 0.40 0.09 0.24 0.18 0.41 0.07 0.05 0.86 0.77 0.81 0.90 0.91 0.11 0.91 0.09 0.48 0.46 0.60 0.59 0.63 0.64 0.53 0.59 0.60 0.40 0.91 0.15 1.00 0.15 0.62 0.96 0.94 0.62 0.44 0.48 0.64 0.73 0.88 1.00 0.28 0.55 0.04 0.95 0.46 0.57 0.85 0.45 0.93 0.27 0.69 0.64 0.70 0.56 0.29 0.07 0.15 0.94 0.28 0.96 0.28 0.71 0.66 0.95 0.41 0.72 0.82 0.96 0.93 0.76 0.42 0.96 0.94 0.63 0.97 0.70 0.91 0.34 0.37 0.09 0.39 0.31 0.30 0.22 ]
[0.87 0.85 0.44 0.09 0.04 0.56 0.49 0.99 0.37 0.76 0.19 0.65 0.67 0.84 0.17 0.58 0.04 0.60 0.05 0.53 0.52 0.75 0.70 0.86 0.48 0.69 0.97 0.19 0.75 0.48 0.24 0.56 0.83 0.28 0.80 0.10 0.14 0.92 0.78 0.44 0.01 0.58 0.91 0.68 0.66 0.34 0.46 0.28 1.00 0.53 0.75 0.40 0.48 0.52 0.90 0.56 0.02 0.06 0.53 0.86 0.22 0.58 0.59 0.75 0.63 0.33 0.53 0.66 0.72 0.43 0.33 0.45 0.84 0.23 0.35 0.51 0.37 0.41 0.37 0.26 0.94 0.65 0.80 0.13 0.35 0.29 0.16 0.63 0.85 0.42 0.77 0.37 ]
[0.59 0.38 0.64 0.50 0.98 0.89 0.56 0.27 0.72 0.37 0.48 0.13 0.23 0.37 0.88 0.57 0.21 0.63 0.82 0.41 0.91 0.22 0.87 0.39 0.70 0.58 0.10 0.95 0.71 0.69 0.95 0.43 0.53 0.19 0.82 0.70 0.63 0.00 0.50 0.90 0.94 0.09 0.88 0.61 0.66 0.06 0.48 0.55 0.53 1.00 0.58 0.13 0.55 0.37 0.86 0.80 0.81 0.28 0.42 0.85 0.61 0.73 0.54 0.87 0.61 0.54 0.44 0.61 0.75 0.38 0.48 0.97 0.50 0.67 0.54 0.91 0.35 0.40 0.38 0.58 0.47 0.69 0.35 0.06 0.44 0.39 0.94 0.91 0.20 0.30 0.38 0.79 ]
[0.91 0.67 0.25 0.86 0.26 0.02 0.81 0.77 0.40 0.55 0.32 0.00 0.70 0.61 0.90 0.17 0.64 0.63 0.96 0.94 0.25 0.26 0.47 0.10 0.00 0.60 0.99 0.87 0.97 0.56 0.16 0.87 0.27 0.75 0.97 0.99 0.92 0.02 0.07 0.72 0.36 0.76 0.31 0.77 0.26 0.57 0.78 0.04 0.75 0.58 1.00 0.07 0.27 0.02 0.54 0.47 0.93 0.41 0.72 0.85 0.80 0.61 0.42 0.45 0.50 0.22 0.16 0.06 0.77 0.80 0.74 0.26 0.23 0.29 0.32 0.24 0.39 0.66 0.50 0.06 0.56 0.34 0.97 0.32 0.76 0.62 0.36 0.58 0.06 0.43 0.07 0.40 ]
[0.50 0.17 0.87 0.16 0.23 0.12 0.55 0.15 0.39 0.66 0.66 0.75 0.18 0.32 0.09 0.05 0.55 0.59 0.16 0.07 0.58 0.85 0.75 0.87 0.34 0.66 0.13 0.10 0.52 0.21 0.29 0.22 0.33 0.39 0.38 0.74 0.65 0.32 0.01 0.65 0.20 0.37 0.15 0.39 0.68 0.14 0.77 0.95 0.40 0.13 0.07 1.00 0.98 0.60 0.32 0.05 0.96 0.09 0.06 0.36 0.12 0.71 0.24 0.18 0.99 0.91 0.68 0.83 0.64 0.04 0.48 0.91 0.75 0.87 0.21 0.21 0.25 0.87 0.01 0.78 0.79 0.38 0.89 0.03 0.79 0.31 0.09 0.25 0.13 0.10 0.86 0.92 ]
[0.47 0.22 0.67 0.68 0.22 0.04 0.55 0.76 0.20 0.46 0.87 0.62 0.80 0.63 0.55 0.33 0.84 0.36 0.68 0.83 0.42 0.88 0.33 0.74 0.42 0.47 0.15 0.40 0.22 0.72 0.88 0.38 0.08 0.21 0.29 0.17 0.25 0.41 0.34 0.06 0.58 0.30 1.00 0.68 0.39 0.13 0.05 0.46 0.48 0.55 0.27 0.98 1.00 0.66 0.20 0.23 0.85 0.89 0.34 0.87 0.14 0.86 0.67 0.34 0.94 0.43 0.31 0.53 0.20 0.90 0.58 0.95 0.61 0.79 0.99 0.49 0.71 0.22 0.68 0.18 0.67 0.33 0.58 0.03 0.03 0.77 0.73 0.89 0.14 0.16 0.47 0.58 ]
[0.28 0.44 0.72 0.92 0.84 0.02 0.69 0.01 0.41 0.00 0.13 0.72 0.60 0.61 0.04 0.81 0.84 0.86 0.74 0.77 0.24 0.96 0.12 0.70 0.12 0.83 0.32 0.45 0.66 0.19 0.22 0.41 0.18 0.85 0.68 0.17 0.72 0.27 0.04 0.72 0.62 0.57 0.99 0.79 0.17 0.88 0.51 0.57 0.52 0.37 0.02 0.60 0.66 1.00 0.41 0.67 0.98 0.74 0.47 0.15 0.19 0.79 0.31 0.02 0.58 0.23 0.18 0.46 0.95 0.09 0.73 0.19 0.91 0.59 0.87 0.38 0.01 0.03 0.82 0.09 0.07 0.70 0.40 0.50 0.10 0.41 0.42 0.83 0.22 0.15 0.24 0.18 ]
[0.68 0.27 0.30 0.77 0.65 0.56 0.06 1.00 0.11 0.09 0.54 0.73 0.74 0.49 0.74 0.39 0.61 0.51 0.31 0.84 0.92 0.65 0.54 0.04 0.24 0.34 0.25 0.41 0.29 0.38 0.45 0.27 0.77 0.77 0.25 0.67 0.28 1.00 0.32 0.47 0.40 0.26 0.07 0.51 0.49 0.29 0.47 0.85 0.90 0.86 0.54 0.32 0.20 0.41 1.00 0.34 0.38 0.58 0.50 0.25 0.09 0.38 0.49 0.89 0.94 0.86 0.52 0.39 0.89 0.22 0.26 0.75 0.86 0.98 0.86 0.56 0.68 0.67 0.40 0.63 0.93 0.38 0.90 0.98 0.53 0.56 0.98 0.75 0.37 0.79 0.59 0.04 ]
[0.60 0.72 0.67 0.10 0.51 0.57 0.88 0.81 0.56 0.68 0.70 0.13 0.11 0.01 0.66 0.69 0.58 0.95 0.46 0.52 0.49 0.16 0.97 0.35 0.10 0.61 0.72 0.57 0.26 0.04 0.57 0.85 0.47 0.48 0.72 0.13 0.61 0.94 0.26 0.67 0.12 0.83 0.35 0.40 0.42 0.51 0.53 0.45 0.56 0.80 0.47 0.05 0.23 0.67 0.34 1.00 0.62 0.27 0.55 0.35 0.75 0.14 0.74 0.86 0.14 0.98 0.66 0.96 0.97 0.70 0.79 0.01 0.49 0.21 0.82 0.00 0.44 0.03 0.79 0.25 0.62 0.64 0.02 0.16 0.03 0.88 0.56 0.12 0.35 0.72 0.42 0.44 ]
[0.69 0.12 0.25 0.74 0.74 0.22 0.74 0.36 0.34 0.31 0.44 0.19 0.50 0.83 0.95 0.59 0.65 0.39 0.53 0.66 0.82 0.24 0.04 0.16 0.20 0.91 0.95 0.45 0.03 0.22 0.20 0.32 0.96 0.14 0.48 0.81 0.83 0.64 0.79 0.57 0.23 0.06 0.40 0.60 0.34 0.27 0.09 0.93 0.02 0.81 0.93 0.96 0.85 0.98 0.38 0.62 1.00 0.34 0.63 0.33 0.48 0.34 0.19 0.12 0.76 0.80 0.75 0.14 0.07 0.96 0.49 0.77 0.31 0.02 0.21 0.39 0.84 0.09 0.89 0.26 0.47 0.88 0.15 0.39 0.45 0.02 0.92 0.02 0.08 0.66 0.18 0.29 ]
[0.68 0.08 0.48 0.34 0.62 0.58 0.43 0.40 0.47 0.24 0.33 0.41 0.04 0.56 0.98 0.30 0.48 0.09 0.84 0.87 0.30 0.43 0.82 0.89 0.24 0.04 0.87 0.30 0.39 0.86 0.22 0.25 0.35 0.85 0.08 0.85 0.18 0.52 0.48 0.73 0.89 0.01 0.78 0.81 0.95 0.54 0.44 0.27 0.06 0.28 0.41 0.09 0.89 0.74 0.58 0.27 0.34 1.00 0.40 0.49 0.29 0.90 0.52 0.10 0.89 0.45 0.36 0.07 0.61 0.70 0.40 0.82 0.71 0.31 0.99 0.46 0.53 0.04 0.18 0.09 0.96 0.72 0.29 1.00 0.43 0.33 0.91 0.71 0.65 0.49 0.02 0.25 ]
[0.87 0.62 0.18 0.06 0.58 0.87 0.02 0.44 0.72 0.33 0.25 0.67 0.25 0.90 0.44 0.11 0.76 0.22 0.35 0.07 0.74 0.11 0.04 0.24 0.19 0.47 0.06 0.15 0.04 0.06 0.19 0.10 0.62 0.50 0.15 0.96 0.61 0.22 0.95 0.59 0.99 0.87 0.72 0.73 0.54 0.48 0.95 0.69 0.53 0.42 0.72 0.06 0.34 0.47 0.50 0.55 0.63 0.40 1.00 0.48 0.30 0.87 0.16 0.23 0.43 0.22 0.44 0.05 0.17 0.05 0.88 0.04 0.45 0.48 0.76 0.49 0.20 0.85 0.77 0.02 0.09 0.24 0.93 0.48 0.32 0.55 0.13 0.90 0.99 0.89 0.43 0.22 ]
[0.51 0.27 0.32 0.89 0.81 0.33 0.79 0.93 0.56 0.57 0.38 0.66 0.74 0.36 0.62 0.48 0.07 0.19 0.02 0.73 0.28 0.20 0.13 0.57 0.08 0.87 0.54 0.74 0.55 0.33 0.85 0.02 0.31 0.07 0.51 0.45 0.26 0.23 0.56 0.20 0.68 0.39 0.97 0.33 0.15 0.70 0.57 0.64 0.86 0.85 0.85 0.36 0.87 0.15 0.25 0.35 0.33 0.49 0.48 1.00 0.28 0.81 0.62 0.03 0.68 0.28 0.82 0.63 0.04 0.87 0.16 0.74 0.12 0.16 0.59 0.49 0.77 0.23 0.91 0.40 0.04 0.59 0.87 0.75 0.34 0.48 0.03 0.17 0.95 0.60 0.25 0.15 ]
[0.68 0.61 0.90 0.84 0.70 0.61 0.60 0.90 0.64 0.34 0.15 0.96 0.75 0.24 0.53 0.46 0.01 0.36 0.54 0.56 0.38 0.97 0.86 0.75 0.48 0.74 0.46 0.63 0.99 0.39 0.26 0.27 0.51 0.40 0.60 1.00 0.35 0.44 0.49 0.84 0.75 0.29 0.43 0.32 0.17 0.84 0.38 0.70 0.22 0.61 0.80 0.12 0.14 0.19 0.09 0.75 0.48 0.29 0.30 0.28 1.00 0.32 0.21 0.05 0.14 0.44 0.85 0.79 0.85 0.26 0.04 0.22 0.60 0.03 0.83 0.46 0.52 0.33 0.99 0.27 0.08 0.35 0.82 0.68 0.55 0.56 0.54 0.12 0.09 0.20 0.48 0.70 ]
[0.61 0.46 0.99 0.79 0.26 0.96 0.11 0.69 0.52 0.76 0.76 0.02 0.55 0.42 0.22 0.59 0.98 0.45 0.34 0.03 0.64 0.35 0.44 0.32 0.60 0.01 0.52 0.57 0.77 0.28 0.07 0.42 0.10 0.02 0.02 0.07 0.59 0.93 0.89 0.97 0.60 0.81 0.85 0.34 0.99 0.17 0.89 0.56 0.58 0.73 0.61 0.71 0.86 0.79 0.38 0.14 0.34 0.90 0.87 0.81 0.32 1.00 0.30 0.49 0.45 0.22 0.34 0.19 0.48 0.06 0.90 0.76 0.82 0.27 0.10 0.24 0.32 0.14 0.37 0.00 0.65 0.18 0.67 0.15 0.32 0.93 0.41 0.56 0.24 0.99 0.18 0.96 ]
[0.00 0.25 0.29 0.87 0.37 0.22 0.19 0.18 0.01 0.04 0.35 0.84 0.68 0.53 0.83 0.90 0.62 0.14 0.27 0.58 0.56 0.98 0.13 0.41 0.24 0.00 0.97 0.42 0.48 0.99 0.60 0.12 0.15 0.63 0.49 0.60 0.65 0.77 0.30 0.39 0.69 0.67 0.27 0.17 0.58 0.55 0.30 0.29 0.59 0.54 0.42 0.24 0.67 0.31 0.49 0.74 0.19 0.52 0.16 0.62 0.21 0.30 1.00 0.34 0.54 0.92 0.38 0.57 0.85 0.34 0.08 0.19 0.65 0.13 0.89 0.82 0.96 0.70 0.94 0.03 0.41 0.06 0.96 0.03 0.99 0.88 0.34 0.37 0.08 0.28 0.27 0.66 ]
[0.39 0.66 0.07 0.26 0.55 0.59 0.38 0.45 0.12 0.93 0.79 0.96 0.94 0.35 0.03 0.98 0.04 0.67 1.00 0.25 0.07 0.95 0.95 0.28 0.31 0.64 0.63 0.53 0.36 0.48 0.51 0.56 0.39 0.21 0.25 0.91 0.50 0.29 0.99 0.17 0.09 0.49 0.43 0.20 0.15 0.43 0.55 0.07 0.75 0.87 0.45 0.18 0.34 0.02 0.89 0.86 0.12 0.10 0.23 0.03 0.05 0.49 0.34 1.00 0.72 0.68 0.46 0.96 0.95 0.22 0.38 0.53 0.54 0.47 0.58 0.99 0.58 0.43 0.43 0.33 0.80 0.30 0.40 0.42 0.66 0.71 0.96 0.49 0.56 0.52 0.69 0.00 ]
[0.56 0.36 0.43 0.56 0.71 0.29 0.49 0.74 0.84 0.54 0.25 0.87 0.89 0.34 0.65 0.52 0.53 0.96 0.57 0.19 0.69 0.79 0.30 0.23 0.43 0.32 0.73 0.01 0.41 0.17 0.35 0.09 0.72 0.95 0.08 0.97 0.07 0.99 0.06 0.95 0.85 0.06 0.43 0.22 0.54 0.93 0.72 0.15 0.63 0.61 0.50 0.99 0.94 0.58 0.94 0.14 0.76 0.89 0.43 0.68 0.14 0.45 0.54 0.72 1.00 0.77 0.68 0.57 0.55 0.80 0.39 0.61 0.07 0.21 0.22 0.90 0.52 0.13 0.26 0.23 0.08 0.19 0.62 0.82 0.84 0.54 0.43 0.82 0.89 0.34 0.75 0.15 ]
[1.00 0.80 0.23 0.08 0.70 0.22 0.89 0.71 0.97 0.97 0.34 0.75 0.71 0.50 0.70 0.86 0.43 0.49 0.43 0.82 0.74 0.71 0.55 0.04 0.17 0.96 0.60 0.31 0.07 0.28 0.78 0.72 0.53 0.82 0.40 0.47 0.45 0.05 0.86 0.58 0.18 0.30 0.15 0.73 0.67 0.57 0.15 0.94 0.33 0.54 0.22 0.91 0.43 0.23 0.86 0.98 0.80 0.45 0.22 0.28 0.44 0.22 0.92 0.68 0.77 1.00 0.63 0.43 0.83 0.43 0.08 0.96 0.98 0.81 0.84 0.70 0.81 0.55 0.65 0.38 0.10 0.15 0.14 0.35 0.06 0.91 0.81 0.89 0.53 0.21 0.74 0.35 ]
[0.71 0.03 0.97 1.00 0.06 0.80 0.36 0.88 0.29 0.74 0.26 0.63 0.07 0.83 0.85 0.97 0.29 0.90 0.15 0.13 0.54 0.16 0.41 0.48 0.85 0.91 0.72 0.80 0.85 0.48 0.53 0.38 0.98 0.75 0.34 0.01 0.23 0.79 0.08 0.46 0.25 0.89 0.05 0.32 0.68 0.46 0.63 0.28 0.53 0.44 0.16 0.68 0.31 0.18 0.52 0.66 0.75 0.36 0.44 0.82 0.85 0.34 0.38 0.46 0.68 0.63 1.00 0.56 0.93 0.80 0.14 0.43 0.49 0.36 0.27 0.78 0.11 0.29 0.19 0.18 0.65 0.37 0.78 0.82 0.35 0.59 0.90 0.30 0.93 0.22 0.91 0.96 ]
[0.29 0.25 0.24 0.43 0.28 0.63 0.54 0.21 0.03 0.03 0.63 0.45 0.30 0.58 0.55 0.65 0.63 0.00 0.26 0.60 0.63 0.06 0.03 0.34 0.49 0.53 0.87 0.50 0.41 0.86 0.21 0.18 0.81 0.25 0.31 0.85 0.43 0.18 0.29 0.91 0.17 0.04 0.11 0.53 0.25 0.81 0.93 0.96 0.66 0.61 0.06 0.83 0.53 0.46 0.39 0.96 0.14 0.07 0.05 0.63 0.79 0.19 0.57 0.96 0.57 0.43 0.56 1.00 0.12 0.57 0.67 0.78 0.50 0.19 0.59 0.34 0.42 0.79 0.77 0.93 0.95 0.61 0.34 0.52 0.15 0.90 0.06 0.33 0.16 0.19 0.30 0.01 ]
[0.46 0.34 0.92 0.25 0.62 0.06 0.78 0.65 0.59 0.11 0.87 0.10 0.42 0.88 0.26 0.12 0.95 0.50 0.51 0.91 0.70 0.16 0.94 0.64 0.67 0.33 0.89 0.39 0.48 0.84 1.00 0.49 0.15 0.51 0.68 0.60 0.99 0.76 0.83 0.31 0.46 0.42 0.31 0.36 0.23 0.19 0.17 0.28 0.72 0.75 0.77 0.64 0.20 0.95 0.89 0.97 0.07 0.61 0.17 0.04 0.85 0.48 0.85 0.95 0.55 0.83 0.93 0.12 1.00 0.50 0.29 0.29 0.76 0.64 0.53 0.50 0.12 0.02 0.04 0.70 0.80 0.05 0.92 0.58 0.56 0.39 0.24 0.27 0.89 0.84 0.48 0.26 ]
[0.98 0.69 0.04 0.22 0.93 0.33 0.39 0.85 0.98 0.04 0.28 0.74 0.81 0.21 0.98 0.61 0.09 0.76 0.96 0.13 0.32 0.90 0.37 0.51 0.80 0.19 0.09 0.56 0.24 0.48 0.64 0.14 0.52 0.36 0.03 0.23 0.90 0.79 0.62 0.74 0.21 0.63 0.83 0.45 0.03 0.73 0.60 0.71 0.43 0.38 0.80 0.04 0.90 0.09 0.22 0.70 0.96 0.70 0.05 0.87 0.26 0.06 0.34 0.22 0.80 0.43 0.80 0.57 0.50 1.00 0.83 0.73 0.38 0.03 0.26 0.75 0.58 0.86 0.45 0.51 0.37 0.44 0.68 0.25 0.35 0.07 0.94 0.02 0.42 0.12 0.82 0.50 ]
[0.83 0.11 0.28 0.92 0.15 0.64 0.30 0.98 0.79 0.33 0.50 0.70 0.68 0.94 0.99 0.73 0.71 0.64 0.89 0.51 0.52 0.92 0.71 0.29 0.42 0.95 0.34 0.59 0.68 0.69 0.37 0.48 0.35 0.33 0.48 0.10 0.58 0.94 0.89 0.60 0.72 0.57 0.91 0.98 0.13 0.86 0.48 0.66 0.33 0.48 0.74 0.48 0.58 0.73 0.26 0.79 0.49 0.40 0.88 0.16 0.04 0.90 0.08 0.38 0.39 0.08 0.14 0.67 0.29 0.83 1.00 0.84 0.51 0.22 0.93 0.61 0.74 0.14 0.92 0.06 0.07 0.00 0.79 0.33 0.10 0.77 0.16 0.87 0.41 0.21 0.28 0.47 ]
[0.52 0.79 0.88 0.75 0.75 0.57 0.34 0.35 0.32 0.75 0.75 0.20 0.93 0.34 0.30 0.86 0.83 0.57 0.68 0.46 0.56 0.02 0.01 0.12 0.16 0.84 0.20 0.55 0.64 0.23 0.32 0.77 0.03 0.40 0.71 0.17 0.61 0.74 0.34 0.70 0.34 0.84 0.03 0.17 0.16 0.69 0.19 0.95 0.45 0.97 0.26 0.91 0.95 0.19 0.75 0.01 0.77 0.82 0.04 0.74 0.22 0.76 0.19 0.53 0.61 0.96 0.43 0.78 0.29 0.73 0.84 1.00 0.20 0.05 0.07 0.48 0.21 0.35 0.02 0.12 0.10 0.18 0.14 0.63 0.69 0.11 0.08 0.64 0.87 0.53 0.66 0.54 ]
[0.09 0.92 0.97 0.55 0.79 0.41 0.92 0.90 0.17 0.20 0.45 0.94 0.25 0.04 0.97 0.77 0.12 0.83 0.18 0.17 0.56 0.08 0.75 0.55 0.12 0.73 0.30 0.81 0.47 0.02 0.36 0.81 0.60 0.29 0.89 0.10 0.16 0.24 0.32 0.71 0.05 0.91 0.05 0.29 0.01 0.29 0.36 0.41 0.84 0.50 0.23 0.75 0.61 0.91 0.86 0.49 0.31 0.71 0.45 0.12 0.60 0.82 0.65 0.54 0.07 0.98 0.49 0.50 0.76 0.38 0.51 0.20 1.00 0.53 0.49 0.54 0.60 0.99 0.92 0.07 0.32 0.14 0.53 0.13 0.45 0.92 0.36 0.71 0.31 0.24 0.74 0.66 ]
[0.88 0.56 0.40 0.34 0.56 0.20 0.96 0.37 0.53 0.14 0.76 0.23 0.90 0.12 0.42 0.57 0.56 0.59 0.61 0.99 0.36 0.66 0.74 0.72 0.81 0.40 0.79 0.21 0.51 0.05 0.82 0.35 0.34 0.01 0.30 0.12 0.22 0.11 0.78 0.28 0.27 0.67 0.82 0.19 0.71 0.33 0.79 0.72 0.23 0.67 0.29 0.87 0.79 0.59 0.98 0.21 0.02 0.31 0.48 0.16 0.03 0.27 0.13 0.47 0.21 0.81 0.36 0.19 0.64 0.03 0.22 0.05 0.53 1.00 0.53 0.13 0.62 0.86 0.70 0.83 0.90 0.44 0.98 0.63 0.85 0.43 0.96 0.32 0.25 0.72 0.71 0.95 ]
